HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.USDA,Answer.DOC,Answer.DOD,Answer.ED,Answer.DOE,Answer.HHS,Answer.DHS,Answer.DOJ,Answer.VA,Answer.TREAS,Answer.percentAreGiven,Answer.percentShouldBeGiven,Answer.percentToCovidRelief,Answer.question-type.Equally,Answer.question-type.Proportionate_to_population,Answer.question-type.Proportionate_to_spending,Approve,Reject
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3VBEN272MSRVNOQK5C02WMDEEDFGSO,A14P7MTYR9F54W,Approved,Thu Apr 22 11:28:31 PDT 2021,Thu Apr 22 11:30:26 PDT 2021,Sun May 02 11:30:26 PDT 2021,Sun May 02 11:31:21 PDT 2021,,,115,100% (1/1),100% (1/1),100% (1/1),2,3,8,6,7,1,10,9,5,4,59,20,59,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3VP0C6EFSOOQS0O992VU8M1JSO9M6N,A1OURKNVMDG8FY,Approved,Mon Apr 26 03:55:17 PDT 2021,Mon Apr 26 03:57:47 PDT 2021,Thu May 06 03:57:47 PDT 2021,Wed May 05 19:40:26 PDT 2021,,,150,100% (1/1),100% (1/1),100% (1/1),6,5,7,9,8,6,7,5,6,8,63,54,40,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3WOKGM4L798JESN6KTUQRPGXBXTO0J,AX213XGCXH76Q,Approved,Wed Apr 28 09:26:42 PDT 2021,Wed Apr 28 09:28:23 PDT 2021,Sat May 08 09:28:23 PDT 2021,Wed May 05 19:40:26 PDT 2021,,,101,100% (1/1),100% (1/1),100% (1/1),5,9,8,1,7,2,10,4,3,6,10,5,10,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3WQ3B2KGEG8Z2NJFC7T4ZAZ88GSB1W,AL4DISGIFFLBG,Approved,Mon Apr 26 11:59:45 PDT 2021,Mon Apr 26 12:01:35 PDT 2021,Thu May 06 12:01:35 PDT 2021,Wed May 05 19:40:27 PDT 2021,,,110,100% (1/1),100% (1/1),100% (1/1),6,6,4,7,5,8,2,3,3,3,61,6,65,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3WS1NTTKE64P8FADLQB04V7JJ1DF09,A2PGH80T590KW5,Approved,Thu Apr 29 20:14:03 PDT 2021,Thu Apr 29 20:14:38 PDT 2021,Sun May 09 20:14:38 PDT 2021,Wed May 05 19:40:27 PDT 2021,,,35,100% (1/1),100% (1/1),100% (1/1),8,7,6,7,8,0,9,8,7,7,57,66,50,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3WYP994K1FJQMHDNS5J52HOQ2DYY6V,A2JS473V0R33LL,Approved,Thu Apr 29 09:57:45 PDT 2021,Thu Apr 29 10:01:18 PDT 2021,Sun May 09 10:01:18 PDT 2021,Wed May 05 19:40:27 PDT 2021,,,213,100% (1/1),100% (1/1),100% (1/1),5,8,9,6,7,1,5,9,6,10,76,21,7,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3X31TUMD75EBFW5R3KIYDDVDKTL1LQ,AYXN53TNFG71P,Approved,Thu Apr 22 11:15:01 PDT 2021,Thu Apr 22 11:18:12 PDT 2021,Sun May 02 11:18:12 PDT 2021,Sun May 02 11:18:21 PDT 2021,,,191,100% (1/1),100% (1/1),100% (1/1),4,3,1,10,5,6,2,7,8,9,60,15,5,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3X31TUMD75EBFW5R3KIYDDVDLJ31LP,A2R9QZC9XZJZJO,Approved,Wed Apr 28 03:51:36 PDT 2021,Wed Apr 28 03:53:43 PDT 2021,Sat May 08 03:53:43 PDT 2021,Wed May 05 19:40:27 PDT 2021,,,127,100% (1/1),100% (1/1),100% (1/1),4,5,8,6,2,7,9,3,1,10,71,20,30,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3X66WABAJ4AR3755FXZ1OE52M5MG3I,A7FHOT0UUHULB,Approved,Fri Apr 23 23:26:03 PDT 2021,Fri Apr 23 23:28:09 PDT 2021,Mon May 03 23:28:09 PDT 2021,Mon May 03 23:28:49 PDT 2021,,,126,100% (1/1),100% (1/1),100% (1/1),3,2,9,8,10,1,7,6,4,5,70,50,60,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3XIQGXAUMK0KQC1I6J2VPHHDVS9X7S,A16U531XX8DY39,Approved,Sun May 02 14:51:46 PDT 2021,Sun May 02 14:52:34 PDT 2021,Wed May 12 14:52:34 PDT 2021,Wed May 05 19:40:27 PDT 2021,,,48,100% (1/1),100% (1/1),100% (1/1),8,5,6,8,9,7,9,7,8,9,56,43,67,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3XXU1SWE8UNUCOT5AAP8QUWSM6B0AY,APHI1VX41J5SA,Approved,Wed May 05 00:35:18 PDT 2021,Wed May 05 00:39:27 PDT 2021,Sat May 15 00:39:27 PDT 2021,Wed May 05 19:40:27 PDT 2021,,,249,100% (1/1),100% (1/1),100% (1/1),4,7,10,2,3,1,9,5,6,8,80,1,70,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3Y5140Z9D58C6NGN3JWBMTLJ664IP6,ADE4283NU45C9,Approved,Thu Apr 22 11:50:22 PDT 2021,Thu Apr 22 11:52:00 PDT 2021,Sun May 02 11:52:00 PDT 2021,Sun May 02 11:52:21 PDT 2021,,,98,100% (1/1),100% (1/1),100% (1/1),7,6,1,4,5,10,9,8,2,7,73,26,29,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3Y54SXRO1TDF764UEHU9A6ARP5NUT8,A84KYYIRZ3K00,Approved,Thu Apr 22 18:49:37 PDT 2021,Thu Apr 22 18:52:59 PDT 2021,Sun May 02 18:52:59 PDT 2021,Sun May 02 18:53:31 PDT 2021,,,202,100% (1/1),100% (1/1),100% (1/1),5,4,6,7,8,9,1,3,10,2,56,51,58,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3YDTZAI2W58FHOY6XSJHRWT2YG241U,A2FMSGRVFC2OL7,Approved,Sat Apr 24 00:09:10 PDT 2021,Sat Apr 24 00:09:53 PDT 2021,Tue May 04 00:09:53 PDT 2021,Tue May 04 00:10:49 PDT 2021,,,43,100% (1/1),100% (1/1),100% (1/1),7,6,6,8,7,9,8,7,7,6,84,80,100,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3YGXWBAF789Z4R84DP818SCT2CA4CZ,A3RGIKEI8JS2QG,Approved,Fri Apr 23 19:14:59 PDT 2021,Fri Apr 23 19:16:28 PDT 2021,Mon May 03 19:16:28 PDT 2021,Mon May 03 19:16:46 PDT 2021,,,89,100% (1/1),100% (1/1),100% (1/1),8,6,9,8,8,10,10,10,8,7,80,22,40,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3YJ6NA41JJ881Y0TL1HBYU0JJ0CPJ2,A2R78YSVA3A8M1,Approved,Mon Apr 26 08:35:23 PDT 2021,Mon Apr 26 08:38:33 PDT 2021,Thu May 06 08:38:33 PDT 2021,Wed May 05 19:40:27 PDT 2021,,,190,100% (1/1),100% (1/1),100% (1/1),3,3,1,10,8,9,1,5,7,4,87,5,32,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3Z7ISHFUH8NDVL6GH6IM02TJFRR8ZW,A24U11S1LWFCGD,Approved,Wed May 05 09:30:31 PDT 2021,Wed May 05 09:32:14 PDT 2021,Sat May 15 09:32:14 PDT 2021,Wed May 05 19:40:28 PDT 2021,,,103,100% (1/1),100% (1/1),100% (1/1),2,1,4,3,5,9,10,8,6,7,51,25,9,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3ZAZR5XV09AF7OWTYIYR2OP24V2CZL,A3CATIJUSTY009,Approved,Thu Apr 29 19:43:51 PDT 2021,Thu Apr 29 19:46:09 PDT 2021,Sun May 09 19:46:09 PDT 2021,Wed May 05 19:40:28 PDT 2021,,,138,100% (1/1),100% (1/1),100% (1/1),6,1,10,7,4,8,9,2,5,3,76,25,60,FALSE,FALSE,TRUE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3ZGVPD4G619WT5Y4K4THRYP6RMRZTP,A1IFET2RUQMSGR,Approved,Thu Apr 22 11:50:10 PDT 2021,Thu Apr 22 11:52:00 PDT 2021,Sun May 02 11:52:00 PDT 2021,Sun May 02 11:52:21 PDT 2021,,,110,100% (1/1),100% (1/1),100% (1/1),3,10,1,2,4,6,5,7,9,8,51,26,20,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3ZQIG0FLQM87C2XOEC9PTCJ97CMVW8,AJ86CAZX0QCE9,Approved,Fri Apr 23 18:47:56 PDT 2021,Fri Apr 23 18:50:10 PDT 2021,Mon May 03 18:50:10 PDT 2021,Mon May 03 18:50:46 PDT 2021,,,134,100% (1/1),100% (1/1),100% (1/1),6,8,10,2,4,1,9,7,5,3,48,8,29,FALSE,TRUE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3ZY8KE4ISRV2S51223AJ1N1NJ4EVQZ,A32UFT5BPBAHVD,Approved,Thu Apr 22 15:31:11 PDT 2021,Thu Apr 22 15:32:30 PDT 2021,Sun May 02 15:32:30 PDT 2021,Sun May 02 15:33:23 PDT 2021,,,79,100% (1/1),100% (1/1),100% (1/1),10,8,5,5,10,9,8,5,4,1,99,46,31,TRUE,FALSE,FALSE,,
3CMV9YRYQATGNTN237J2STWCQQMLJA,3PKXTM75KB1UZFP26E6UFXV6AJXQF3,Answer a survey about federal spending in general and federal spending during COVID-19,We would like to know how you believe your tax dollars are being spent both before and during the COVID-19 pandemic,"survey, covid, federal, spending",$0.04 ,Thu Apr 22 11:14:16 PDT 2021,300,BatchId:4417755;OriginalHitTemplateId:928390912;,3600,864000,Sun May 09 11:14:18 PDT 2021,,,3ZY8KE4ISRV2S51223AJ1N1NJCPVQQ,A2HLWS4CBR5HRA,Approved,Fri Apr 23 23:53:22 PDT 2021,Fri Apr 23 23:55:24 PDT 2021,Mon May 03 23:55:24 PDT 2021,Mon May 03 23:55:49 PDT 2021,,,122,100% (1/1),100% (1/1),100% (1/1),5,4,5,3,5,4,6,2,4,5,80,95,86,TRUE,FALSE,FALSE,,
